1544926083,s4-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s5-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s3-eth4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s5-eth5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s2-eth4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s4-eth4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s5-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s4-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s3-eth5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s2-eth5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s4-eth5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s5-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,wlp1s0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s4-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s5-eth4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s3-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s1-eth4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926083,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926084,s4-eth3,72732.00,3365034.00,3437766.00,3365034,72732,1102.00,1161.00,2263.00,1161,1102,0.00,0.00,0,0
1544926084,s5-eth1,3379632.00,6343960.00,9723592.00,6343960,3379632,2172.00,2220.00,4392.00,2220,2172,0.00,0.00,0,0
1544926084,s1-eth1,13027040.00,11124978.00,24152018.00,11124978,13027040,7472.00,7531.00,15003.00,7531,7472,0.00,0.00,0,0
1544926084,s3-eth4,73392.00,3437636.00,3511028.00,3437636,73392,1112.00,1186.00,2298.00,1186,1112,0.00,0.00,0,0
1544926084,s5-eth5,9178238.00,13053964.00,22232202.00,13053964,9178238,6287.00,6334.00,12621.00,6334,6287,0.00,0.00,0,0
1544926084,s2-eth4,3352536.00,3706722.00,7059258.00,3706722,3352536,2288.00,2343.00,4631.00,2343,2288,0.00,0.00,0,0
1544926084,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1544926084,s4-eth4,45530.00,1911092.00,1956622.00,1911092,45530,653.00,698.00,1351.00,698,653,0.00,0.00,0,0
1544926084,s5-eth2,2632944.00,944440.00,3577384.00,944440,2632944,1192.00,1168.00,2360.00,1168,1192,0.00,0.00,0,0
1544926084,s3-eth1,2830094.00,3460638.00,6290732.00,3460638,2830094,2051.00,2083.00,4134.00,2083,2051,0.00,0.00,0,0
1544926084,s1-eth2,13059054.00,12522338.00,25581392.00,12522338,13059054,8423.00,8513.00,16936.00,8513,8423,0.00,0.00,0,0
1544926084,s2-eth1,4241334.00,2883060.00,7124394.00,2883060,4241334,1867.00,1920.00,3787.00,1920,1867,0.00,0.00,0,0
1544926084,s4-eth1,6334496.00,4025144.00,10359640.00,4025144,6334496,2066.00,1992.00,4058.00,1992,2066,0.00,0.00,0,0
